annotation,headPosition,headRotation,gazeOrigin,gazeHitPosition,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,HitByHandPointer,HitByGazePointer,buttonClicked,timestamps,gazeDirection,hand2GazePointersDistance,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeHitPositionVelocity,handsEndPointVelocity,gazeDirectionVelocity,headPositionNorm,gazeOriginNorm,gazeHitPositionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,gazeDirectionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeHitPositionVelocityNorm,handsEndPointVelocityNorm,gazeDirectionVelocityNorm
other,[ 1.55034637 -0.28363141 -0.39128482],"quaternion(0.72436660528183, 0.0706412419676781, -0.679979503154755, 0.0890548527240753)",[ 1.55071998 -0.2833361  -0.39128432],[ 1.16313493 -0.3722516  -0.36503929],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,1026.342,[-0.38758504 -0.0889155   0.02624503],0.0,[ 6.00036717e-03  6.44428461e-04 -4.21472174e-05],[ 0.00021633 -0.00090541 -0.00708486],[0. 0. 0.],[0. 0. 0.],[-2.89294510e-05  3.05255587e-04 -1.37290196e-04],[0. 0. 0.],[-0.00019883  0.00028548 -0.00196921],1.623922557607213,1.6242275730582292,1.2746402659096798,0.0,0.0,0.0,0.0,0.39851842286394185,0.006035020346854961,0.007145752183276746,0.0,0.0,0.0003359560750229804,0.0,0.001999702367026143
other,[ 1.55178046 -0.2834774  -0.3912949 ],"quaternion(0.725058913230896, 0.0693970918655396, -0.679384350776672, 0.0889408066868782)",[ 1.55084407 -0.28342599 -0.39135396],[ 1.16312802 -0.37217864 -0.3650721 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,1026.581,[-0.38771605 -0.08875266  0.02628186],0.0,[ 0.01482273 -0.00369013 -0.00272221],[-0.01476501 -0.00140193  0.00081179],[0. 0. 0.],[0. 0. 0.],[ 0.00258548 -0.00148057  0.01237724],[0. 0. 0.],[-0.00779365  0.03282373 -0.00412939],1.6252672805076986,1.62437851359216,1.2746220496024028,0.0,0.0,0.0,0.0,0.39861197892438516,0.01551582755804161,0.01485361741889139,0.0,0.0,0.012730789265553558,0.0,0.03398809079587371
other,[ 1.55516005 -0.28431875 -0.39191556],"quaternion(0.730370581150055, 0.0689253285527229, -0.673511266708374, 0.0905028581619263)",[ 1.55301559 -0.28378895 -0.39171964],[ 1.16371751 -0.37251621 -0.36225009],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,1026.809,[-0.38929808 -0.08872727  0.02946955],0.0,[ 0.01313702  0.00043003 -0.00280662],[-4.27168844e-04 -6.55101926e-05 -1.62194876e-04],[ 4.32820848 -2.10931137 -0.83419176],[0. 0. 0.],[ 0.00167253 -0.00071496  0.00800882],[ 3.95846327 -2.0288195  -0.96293024],[-0.00609284  0.02530838 -0.00428872],1.6287902634560438,1.626603167778271,1.2744535679787397,0.0,0.0,0.0,0.0,0.40036730410625004,0.013440365681310476,0.0004615972101382378,4.886559014905785,0.0,0.008212781674799557,4.551128942463187,0.026382373975269064
other,[ 1.55907488 -0.2841906  -0.39275193],"quaternion(0.733774125576019, 0.068522110581398, -0.669896602630615, 0.0901048481464386)",[ 1.55676079 -0.28379279 -0.39271101],[ 1.16421592 -0.37272927 -0.35986346],[ 1.28980613 -0.62857479 -0.24858914],[0. 0. 0.],[ 1.17962205 -0.60458821 -0.28695321],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1027.107,[-0.39254487 -0.08893648  0.03284755],0.05931182090144649,[ 0.00568345 -0.00348366  0.02095704],[-0.01380677  0.00766569  0.06749126],[-0.06482284  0.26138502  0.10342692],[0. 0. 0.],[ 0.01196853 -0.01163877  0.05728382],[0.03791327 0.39411084 0.18309625],[-0.02445199  0.11696441  0.02447367],1.6327072156222964,1.6304184864305706,1.2742949162970798,1.4561945864419328,0.0,1.356236424854038,0.0,0.40383180952833847,0.021991699603432186,0.06931421018064862,0.28848094872409935,0.0,0.0596669270775101,0.43621669943894076,0.12197349659751083
other,[ 1.56065488 -0.28515905 -0.38692588],"quaternion(0.752760112285614, 0.0787457674741745, -0.647391676902771, 0.0896401926875114)",[ 1.5596571  -0.28428939 -0.3903068 ],[ 1.16754317 -0.37596485 -0.34393856],[ 1.27178538 -0.55590975 -0.21983646],[0. 0. 0.],[ 1.19016194 -0.4950254  -0.23605245],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1027.385,[-0.39211392 -0.09167546  0.04636824],0.026326434254757558,[0.0029263  0.00204379 0.00313918],[0.00606185 0.00132143 0.00421838],[-0.03298529  0.11159084  0.06014291],[0. 0. 0.],[ 0.01053907 -0.00777303  0.05044864],[0.01451353 0.10020737 0.06989902],[-0.0215126   0.10227918  0.02029628],1.632994478980843,1.6326941279898857,1.2738918170637887,1.4052764036578995,0.0,1.3104412827146987,0.0,0.4053489031019299,0.004753396104364801,0.007502456608237201,0.1309874628521284,0.0,0.05212060597388005,0.12303670902378853,0.10646953622667839
other,[ 1.56151521 -0.28455818 -0.38600296],"quaternion(0.755304574966431, 0.0792301669716835, -0.644579291343689, 0.0880631133913994)",[ 1.56121743 -0.28443047 -0.38791046],[ 1.17064166 -0.37825012 -0.32910666],[ 1.2620877  -0.52310205 -0.20215444],[0. 0. 0.],[ 1.19442892 -0.46556443 -0.21550214],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1027.679,[-0.39057577 -0.09381965  0.0588038 ],0.021095608076369565,[-0.00184299 -0.00178134 -0.00318043],[-0.00996367 -0.00119365  0.00022732],[-0.03658473  0.00329618  0.03647837],[0. 0. 0.],[ 0.00420947 -0.0035157   0.02015026],[ 0.00639972 -0.04168092  0.03049447],[-0.00845242  0.0406153   0.00865937],1.6334936170773793,1.6336385987066748,1.2734937162737614,1.3810747762779592,0.0,1.2999430212778518,0.0,0.4059672921516499,0.004084714580517374,0.010037492975964625,0.05176850611383653,0.0,0.020883310687762197,0.05204006712343883,0.04237960018835159
other,[ 1.56100655 -0.28504983 -0.38688076],"quaternion(0.754671514034271, 0.0793294236063957, -0.645046293735504, 0.0899613946676254)",[ 1.56128955 -0.28465456 -0.38691279],[ 1.17180347 -0.37922046 -0.32354519],[ 1.25199032 -0.5221923  -0.19208641],[0. 0. 0.],[ 1.19619524 -0.47706836 -0.20708567],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1027.955,[-0.38948607 -0.0945659   0.06336761],0.02373199119439029,[ 0.00098773  0.00158112 -0.00081445],[ 8.99508712e-03 -2.84579521e-05 -8.13606520e-03],[-0.02694002 -0.03562846  0.05247492],[0. 0. 0.],[0.00136708 0.00318661 0.00656056],[ 0.01304533 -0.06240936  0.06224726],[-0.00492113  0.01684394 -0.00511065],1.6333008170224423,1.6335099577201961,1.2734257046763517,1.3700590297072068,0.0,1.3043625885847607,0.0,0.4057801925638879,0.002034427381630815,0.012128806993947168,0.06891131431670838,0.0,0.007420531490942302,0.08910572603995247,0.018277154795493796
other,[ 1.56128311 -0.28460711 -0.3871088 ],"quaternion(0.757466495037079, 0.0774756148457527, -0.642273485660553, 0.087902158498764)",[ 1.56132638 -0.28445098 -0.38701248],[ 1.17218626 -0.3783282  -0.32170823],[ 1.24444711 -0.53216827 -0.17739344],[0. 0. 0.],[ 1.19984794 -0.49454299 -0.18965644],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1028.235,[-0.38914013 -0.09387723  0.06530425],0.03170872091380694,[ 0.00275108 -0.00064249 -0.00866595],[-0.01186953 -0.00286072 -0.01044074],[-0.01706631 -0.0201727   0.01178629],[0. 0. 0.],[-0.00086816 -0.00076096 -0.00416064],[ 0.0011129  -0.02856674  0.00522162],[-0.00101599  0.00313641 -0.00154545],1.6335419762330907,1.6335333173725413,1.2730471453088885,1.365034839394185,0.0,1.31155533626108,0.0,0.405595387864092,0.009114815839488897,0.01606482133167715,0.028932907872583125,0.0,0.004317830343735225,0.02906135450890887,0.0036411154798142126
other,[ 1.56206167 -0.28478894 -0.38956127],"quaternion(0.755916953086853, 0.0757133364677429, -0.64396470785141, 0.0903689861297607)",[ 1.56184804 -0.28466648 -0.3886947 ],[ 1.17194057 -0.37854356 -0.32288569],[ 1.23961735 -0.53787714 -0.17405792],[0. 0. 0.],[ 1.20016289 -0.50262737 -0.18817872],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1028.518,[-0.38990748 -0.09387708  0.06580901],0.03433926198002624,[ 0.01086237 -0.00413722  0.02238513],[-0.0033825   0.00630662  0.0477746 ],[-0.03379354  0.0679493  -0.01952797],[0. 0. 0.],[ 0.00980726 -0.00819464  0.04694253],[-0.00675366  0.08619004 -0.03202288],[-0.01752207  0.08328437  0.01499047],1.6349004162071885,1.634468687503686,1.2731830512199773,1.3624460162386614,0.0,1.314700141659452,0.0,0.40641305835062635,0.025223037652149914,0.04830763024034461,0.0783610349445788,0.0,0.04865115737157398,0.09219435564431555,0.08641772839528279
other,[ 1.56432104 -0.28564948 -0.38490516],"quaternion(0.767536997795105, 0.0805110186338425, -0.629694402217865, 0.0888248756527901)",[ 1.56311393 -0.28523409 -0.38615164],[ 1.17398047 -0.38024804 -0.31312165],[ 1.23258829 -0.52374369 -0.17811973],[0. 0. 0.],[ 1.19875813 -0.48469985 -0.19483948],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1028.726,[-0.38913345 -0.09501395  0.07302999],0.025514783150201836,[ 0.0041204  -0.0071293   0.01372894],[-0.07143643  0.00080312  0.07044355],[-0.04131053  0.09841754 -0.01984682],[0. 0. 0.],[ 0.02496351 -0.03783326  0.11942728],[-0.00373884  0.13182583 -0.01740535],[-0.04617843  0.25305448  0.08317311],1.6361075533015503,1.6351748316056638,1.2731315297061467,1.3510395948937017,0.0,1.3076381017086933,0.0,0.40716811599882274,0.01600900754326955,0.10032996198525734,0.10856550581877762,0.0,0.12773960357854455,0.13302246020017175,0.2703456697355075
other,[ 1.56540883 -0.28753161 -0.38128072],"quaternion(0.788116753101349, 0.0885455086827278, -0.601407051086426, 0.0966501086950302)",[ 1.56570399 -0.28675508 -0.38260469],[ 1.18057084 -0.39023602 -0.28159285],[ 1.22168231 -0.49776146 -0.1833593 ],[0. 0. 0.],[ 1.19777107 -0.44989783 -0.19943449],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1028.99,[-0.38513315 -0.10348094  0.10101184],0.010605374625773045,[ 0.00266831 -0.01278419  0.01576232],[-0.11565775  0.00821875  0.15710058],[-0.0140762  -0.005404   -0.02328567],[0. 0. 0.],[ 0.02726236 -0.10329668  0.1301871 ],[0. 0. 0.],[-0.01372883  0.25773985  0.21169531],1.6366289160867733,1.637083933289147,1.2748828151939988,1.3318764083654713,0.0,1.2949276855646692,0.0,0.41138696789557194,0.020469640219017624,0.1952558656864208,0.027741037566718522,0.0,0.16841057477299098,0.0,0.3338161416320771
other,[ 1.5662787  -0.29169926 -0.3761422 ],"quaternion(0.804959774017334, 0.115099266171455, -0.570667088031769, 0.114590868353844)",[ 1.5664705  -0.29154143 -0.37586206],[ 1.18945837 -0.42391074 -0.23915185],[ 1.21709347 -0.49952316 -0.19095042],[0. 0. 0.],[ 1.19777107 -0.44989783 -0.19943449],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,1029.316,[-0.37701213 -0.13236931  0.13671021],0.002321898586688187,[-0.01785786 -0.00895066  0.01311065],[-0.12579964  0.0035493   0.14403344],[-0.07744124  0.0069858   0.00293458],[0. 0. 0.],[ 0.01663577 -0.09205548  0.07933217],[-3.81455756  1.43279562  0.63514168],[0.01338737 0.1660313  0.19767835],1.6370095814557817,1.6371006483434867,1.285186809361894,1.3293990986872652,0.0,1.2949276855646692,0.0,0.4223144148456383,0.023893649214117053,0.19126886690303824,0.07781104513169752,0.0,0.12265624197045041,4.123973520905563,0.2585001798265837
other,[ 1.56067133 -0.29450977 -0.37202546],"quaternion(0.816161513328552, 0.137133240699768, -0.545279741287231, 0.133209869265556)",[ 1.56071305 -0.29451659 -0.37198707],[ 1.194682   -0.45281616 -0.21424155],[ 1.19277692 -0.49732962 -0.19002897],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,1029.63,[-0.36603105 -0.15829957  0.15774553],0.0,[-0.01721329 -0.00575385 -0.00305985],[ 0.03523577 -0.0064228  -0.06256457],[-0.04897723 -0.00144697  0.00254376],[0. 0. 0.],[-0.02150883  0.01514792 -0.10296608],[0. 0. 0.],[ 0.06965785 -0.20714291 -0.0462371 ],1.631206285343286,1.6312386828368473,1.295456290644513,1.3062023343404745,0.0,0.0,0.0,0.42886027232181506,0.01840561768245776,0.07209117361903163,0.049064580595115787,0.0,0.10627371450951435,0.0,0.2233792057805661
other,[ 1.55605817 -0.2960518  -0.3728455 ],"quaternion(0.799159467220306, 0.132885783910751, -0.570857465267181, 0.133443519473076)",[ 1.55605817 -0.2960518  -0.3728455 ],[ 1.18891764 -0.44875652 -0.24183646],[ 1.17965102 -0.49771741 -0.18934724],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,MediasManager (UnityEngine.GameObject),None,1029.898,[-0.36714053 -0.15270472  0.13100904],0.0,[-0.02330396  0.00803839 -0.00877509],[ 0.06396326 -0.00220002 -0.07310738],[0.06436623 0.00631155 0.08497829],[0. 0. 0.],[0.00303451 0.03570573 0.01467189],[ 3.21322583 -1.63156206 -0.43387838],[-0.04018513  0.0516093  -0.05245902],1.627260722597695,1.627260722597695,1.293596703200441,1.294276450546129,0.0,0.0,0.0,0.418657699391628,0.026166629999764657,0.09716392108038614,0.10679025182159524,0.0,0.038721718139331576,3.6297472938088147,0.08384696185739002
other,[ 1.55032539 -0.29407436 -0.37500417],"quaternion(0.811028242111206, 0.119226381182671, -0.55976676940918, 0.121158853173256)",[ 1.55336618 -0.29479727 -0.37400937],[ 1.18966413 -0.43997291 -0.23822717],[ 1.19548512 -0.49616477 -0.16844258],[0. 0. 0.],[ 0.79045355 -0.40136427 -0.10673408],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1030.144,[-0.36370206 -0.14517564  0.1357822 ],0.17815014124052997,[-0.00224905  0.00719893 -0.0002963 ],[-0.01253699 -0.00256525  0.00048528],[ 0.15581601 -0.05966307  0.18577369],[0. 0. 0.],[0.01209824 0.03607189 0.05808516],[ 1.53409488 -0.30906913 -0.03037045],[-0.07599608  0.14527783 -0.0482326 ],1.6219175943074429,1.6247261132420767,1.290592529348252,1.3052727837616085,0.0,0.8929178342773116,0.0,0.41447793410259354,0.0075478875658913785,0.012805937845765038,0.24970016922387706,0.0,0.06943654755977866,1.5652134640321935,0.17090183162448433
other,[ 1.54970241 -0.29208025 -0.37508625],"quaternion(0.828297138214111, 0.114177674055099, -0.53569358587265, 0.117981798946857)",[ 1.55093825 -0.2933881  -0.3746655 ],[ 1.19301534 -0.42998099 -0.22213759],[ 1.23864615 -0.51269144 -0.11698326],[0. 0. 0.],[ 1.21539783 -0.48697641 -0.1151467 ],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1030.421,[-0.35792291 -0.13659289  0.15252791],0.015196504564023217,[-0.02030294  0.00699799 -0.00682173],[ 0.04381169  0.00294196 -0.02904114],[ 0.05001186 -0.07733502  0.14223731],[0. 0. 0.],[0.0067718  0.04267003 0.03259807],[ 0.02700891 -0.06963146  0.1291006 ],[-0.06237598  0.09626031 -0.06016812],1.6209806028227862,1.6223009163983448,1.2874448942240144,1.3456529563837407,0.0,1.3143807238393002,0.0,0.41234838907080906,0.02253258311953717,0.05264510795706169,0.16945012327359515,0.0,0.054122296194825226,0.14914753366340563,0.1295261038753074
other,[ 1.54426122 -0.29020479 -0.37691447],"quaternion(0.831775605678558, 0.10907293856144, -0.532943904399872, 0.110559307038784)",[ 1.54734302 -0.29160133 -0.37575731],[ 1.19483018 -0.41854542 -0.2134013 ],[ 1.25204933 -0.53341722 -0.07886367],[0. 0. 0.],[ 1.22263622 -0.50563765 -0.08054774],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1030.689,[-0.35251284 -0.12694409  0.162356  ],0.02600830140713839,[-1.24901423e-02  3.33214158e-05 -1.50230098e-02],[-0.02146585 -0.0119052  -0.03621098],[ 0.04804662 -0.00939532  0.07447074],[0. 0. 0.],[-0.00366865  0.02273906 -0.01748797],[0.0173223  0.01758073 0.08303796],[-0.01438847 -0.00432365 -0.03462135],1.615866964647483,1.61879439628743,1.2838767642926017,1.3632244607970512,0.0,1.325517521498128,0.0,0.40833757501480666,0.01953703122108477,0.043746450220072994,0.08912149503917152,0.0,0.028919769311254503,0.0866282087193464,0.03774069155514271
other,[ 1.54087639 -0.29019576 -0.38098571],"quaternion(0.82768177986145, 0.1046132594347, -0.539180517196655, 0.115253433585167)",[ 1.54350209 -0.29084921 -0.37863782],[ 1.19383597 -0.41238314 -0.21814054],[ 1.26506996 -0.53596336 -0.0586821 ],[0. 0. 0.],[ 1.22733057 -0.50087327 -0.05804445],[0. 0. 0.],MediasManager (UnityEngine.GameObject),MediasManager (UnityEngine.GameObject),None,1030.96,[-0.34966612 -0.12153393  0.16049728],0.03458314983698174,[-6.99248836e-05  4.19759919e-03 -4.96561451e-03],[ 0.01635891  0.00063066 -0.01189828],[0.03503279 0.02827977 0.00515918],[0. 0. 0.],[-0.0002519   0.0173301  -0.00113791],[0.00323887 0.04898912 0.01570103],[-0.01922368  0.02134846 -0.02571574],1.6135872256219077,1.6156604131134125,1.2817525041605031,1.3751735582900082,0.0,1.3268698146925384,0.0,0.4034801940170473,0.006502465374159008,0.020238103654498896,0.04531731323633161,0.0,0.01736924781873199,0.051545578335286495,0.03855652917793178
