annotation,headPosition,headRotation,gazeOrigin,gazeHitPosition,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,HitByHandPointer,HitByGazePointer,buttonClicked,timestamps,gazeDirection,hand2GazePointersDistance,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeHitPositionVelocity,handsEndPointVelocity,gazeDirectionVelocity,headPositionNorm,gazeOriginNorm,gazeHitPositionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,gazeDirectionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeHitPositionVelocityNorm,handsEndPointVelocityNorm,gazeDirectionVelocityNorm 
walk,[-0.26108918  0.06257507  2.20707273],"quaternion(0.6640465259552, 0.0485410094261169, 0.740817070007324, -0.0887469351291656)",[-0.63771701  0.06394988  2.44731379],[ 0.73944485 -0.22998726  2.29264998],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,278.9202,[ 1.37716186 -0.29393714 -0.1546638 ],0.0,[ 0.39321064 -0.05682291 -0.49494597],[ 0.01124769 -0.00534269 -0.03844623],[0. 0. 0.],[0. 0. 0.],[-0.19101852  0.01884036 -0.01807737],[0. 0. 0.],[-0.02239847 -0.07680773 -0.05346876],2.2233428107867326,2.529845318311829,2.4199001593463314,0.0,0.0,0.0,0.0,1.4166491178589347,0.6346770518765666,0.040412468156229904,0.0,0.0,0.19279477539498946,0.0,0.09622903302387215
walk,[-0.16565695  0.04878415  2.08694935],"quaternion(0.674487888813019, 0.0548671558499336, 0.731255054473877, -0.0855673924088478)",[-0.57541078  0.06276257  2.40567923],[ 0.69308466 -0.22541471  2.28826261],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,279.1629,[ 1.26849544 -0.28817728 -0.11741662],0.0,[ 0.3832348   0.05898471 -0.57544229],[ 0.06126371 -0.0085147  -0.03348297],[0. 0. 0.],[0. 0. 0.],[ 0.13039045  0.00164811 -0.13988311],[0. 0. 0.],[-0.01154784 -0.04512656 -0.01400082],2.0940820668909534,2.474334101970315,2.4015253247109816,0.0,0.0,0.0,0.0,1.3061062326163206,0.6938889931278093,0.07033385527923292,0.0,0.0,0.19123720805211264,0.0,0.04863930229808332
walk,[-0.06203026  0.06473362  1.93134975],"quaternion(0.676445305347443, 0.0615246742963791, 0.730265557765961, -0.0731345191597939)",[-0.50692397  0.06061607  2.34880233],[ 0.72834224 -0.22496906  2.25043821],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,279.4333,[ 1.23526621 -0.28558513 -0.09836411],0.0,[ 0.45314887  0.0073092  -0.5155286 ],[-8.80779621e-02  2.31658425e-05 -7.38645824e-02],[0. 0. 0.],[0. 0. 0.],[ 0.55437356  0.000813   -0.34433774],[0. 0. 0.],[0.00980366 0.02817205 0.04132214],1.9334296129658344,2.4036469373161746,2.376039907308485,0.0,0.0,0.0,0.0,1.271659140849463,0.6864161015508854,0.11495087855401764,0.0,0.0,0.6526095135454562,0.0,0.05096367056073934
walk,[0.04899121 0.06652437 1.80504525],"quaternion(0.68826025724411, 0.0735947638750076, 0.716393649578094, -0.0875315442681313)",[-0.4329313   0.06121697  2.27883458],[ 0.86416376 -0.22476988  2.16607547],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,GearsCollection (UnityEngine.GameObject),None,279.6783,[ 1.29709506 -0.28598684 -0.11275911],0.0,[ 0.38021833 -0.04168648 -0.28475533],[ 0.09075905 -0.00198361  0.0600737 ],[0. 0. 0.],[0. 0. 0.],[ -4.3014622    1.11881471 -10.78185897],[0. 0. 0.],[ 0. -0.  0.],1.80693496693555,2.3204017067167495,2.3429006440864937,0.0,0.0,0.0,0.0,1.3330261394338694,0.4768535854328176,0.10885765229154998,0.0,0.0,11.662024111926064,0.0,0.0
walk,[0.12537707 0.05814956 1.7478379 ],"quaternion(0.704893827438354, 0.0635203644633293, 0.702705800533295, -0.0727631598711014)",[-0.37532571  0.06161382  2.22335553],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,279.8792,[0. 0. 0.],0.0,[ 0.52765563 -0.00907959 -0.2034273 ],[ 0.20732443 -0.02108735 -0.02266089],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.7532935037453847,2.255654111559912,0.0,0.0,0.0,0.0,0.0,0.0,0.5655842775021658,0.20962254946840111,0.0,0.0,0.0,0.0,0.0
walk,[0.24367747 0.05611391 1.7022295 ],"quaternion(0.717373251914978, 0.066164068877697, 0.692441403865814, -0.0390242636203766)",[-0.29546607  0.06047705  2.15066528],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,280.1034,[0. 0. 0.],0.0,[ 0.46679817  0.06550031 -0.23100101],[-0.06586989  0.00701913  0.01286672],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.7204978202045613,2.1717087350717006,0.0,0.0,0.0,0.0,0.0,0.0,0.5249307452778621,0.06748083598098938,0.0,0.0,0.0,0.0,0.0
walk,[0.36336452 0.07290819 1.64300084],"quaternion(0.720856606960297, 0.0634695589542389, 0.688317000865936, -0.0505685694515705)",[-0.20715882  0.06064935  2.07993436],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,280.3598,[0. 0. 0.],0.0,[ 0.51359933 -0.00447851 -0.24712841],[-0.00015321 -0.00173033 -0.02374473],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.6842806005212991,2.0911049845564924,0.0,0.0,0.0,0.0,0.0,0.0,0.569979634452123,0.023808183879466333,0.0,0.0,0.0,0.0,0.0
walk,[0.47686997 0.07191844 1.58838546],"quaternion(0.736000180244446, 0.0655410215258598, 0.671988546848297, -0.0493920482695103)",[-0.11493452  0.06248846  2.01150203],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,280.5808,[0. 0. 0.],0.0,[ 0.49409429 -0.05631733 -0.28570338],[ 0.21668886 -0.03138867 -0.13951266],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.659983617254551,2.015751759858997,0.0,0.0,0.0,0.0,0.0,0.0,0.5735217831157312,0.2596210568482817,0.0,0.0,0.0,0.0,0.0
walk,[0.60370398 0.05746178 1.5150454 ],"quaternion(0.755724310874939, 0.0869095250964165, 0.649003744125366, -0.0110315214842558)",[-0.03906572  0.0624601   1.95853865],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,280.8375,[0. 0. 0.],0.0,[ 0.58493151  0.00100069 -0.1451342 ],[-0.06534575  0.00602721 -0.16022135],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.6319077560587991,1.959923734191349,0.0,0.0,0.0,0.0,0.0,0.0,0.6026689065346897,0.17313946855655965,0.0,0.0,0.0,0.0,0.0
walk,[0.74402905 0.05770185 1.48022771],"quaternion(0.782731771469116, 0.106205873191357, 0.612895369529724, -0.0202597994357347)",[0.06498912 0.06160931 1.89040446],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,281.0774,[0. 0. 0.],0.0,[ 0.54321274 -0.06388418  0.02833157],[-0.13461927  0.01925893 -0.1230834 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.657704072873773,1.8925243264358842,0.0,0.0,0.0,0.0,0.0,0.0,0.5476896448168337,0.18341967684810792,0.0,0.0,0.0,0.0,0.0
walk,[0.88113594 0.04157748 1.4873786 ],"quaternion(0.806269764900208, 0.118837468326092, 0.578139543533325, -0.0395135432481766)",[0.17413561 0.05997195 1.82832813],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,281.3298,[0. 0. 0.],0.0,[0.66841749 0.0327189  0.25670865],[-0.10687822  0.01599991 -0.08733601],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.7292843387430155,1.837580911374655,0.0,0.0,0.0,0.0,0.0,0.0,0.7167648142315524,0.13894794088041704,0.0,0.0,0.0,0.0,0.0
walk,[1.0454998  0.04962306 1.55050325],"quaternion(0.813726365566254, 0.12874498963356, 0.56421434879303, -0.0541890487074852)",[0.95529622 0.03799159 1.50273895],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,281.5757,[0. 0. 0.],0.0,[0.48818729 0.0039705  0.21422176],[-0.12013284  0.01682172 -0.1102703 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1.8707198142691868,1.781083542572692,0.0,0.0,0.0,0.0,0.0,0.0,0.5331355933518652,0.1639341566891271,0.0,0.0,0.0,0.0,0.0
walk,[1.16764426 0.05061648 1.60410154],"quaternion(0.830202579498291, 0.138079091906548, 0.535702526569366, -0.0687074661254883)",[0.96982783 0.03897662 1.50919032],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,281.8259,[0. 0. 0.],0.0,[ 0.48335803 -0.05471172  0.19560852],[ 0.06518163 -0.02470419 -0.06162177],[0. 0. 0.],[ 5.04853251 -2.19858126  6.99223229],[0. 0. 0.],[ 21.15161683 -15.03970671  13.96184696],[0. 0. 0.],1.9847158228199424,1.7943635706146401,0.0,0.0,0.0,0.0,0.0,0.0,0.5243005346665974,0.0930386178624829,0.0,8.90015463359528,0.0,29.47060981232368,0.0
walk,[1.29133558 0.03661575 1.65415776],"quaternion(0.845925211906433, 0.140553429722786, 0.511353433132172, -0.0563286282122135)",[0.99223053 0.03881031 1.51933348],[0. 0. 0.],[0. 0. 0.],[ 1.29191947 -0.56261694  1.78931224],[0. 0. 0.],[ 5.41269875 -3.84866095  3.57283664],None,None,None,282.0818,[0. 0. 0.],0.0,[ 0.50863112 -0.02252007  0.24782851],[-0.1964364   0.02838662 -0.23246112],[0. 0. 0.],[-5.05248131  2.20030092 -6.99770138],[0. 0. 0.],[-21.16816091  15.05147026 -13.97276745],[0. 0. 0.],2.098839247723828,1.8150487327842282,0.0,0.0,2.277549570737005,0.0,7.541529050973539,0.0,0.5662435356565417,0.3056652250392594,0.0,8.907116037297973,0.0,29.493660739045076,0.0
walk,[1.42139256 0.03085737 1.71752751],"quaternion(0.831724286079407, 0.177060261368752, 0.519083857536316, -0.0862339735031128)",[1.04629433 0.03745094 1.54260898],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,None,None,282.3375,[0. 0. 0.],0.0,[ 0.18318337 -0.01013245  0.17196611],[-0.09397922  0.03126674 -0.00475362],[ 6.36737557 -1.18106898  6.5540867 ],[0. 0. 0.],[0. 0. 0.],[23.49818662 -3.50352287 19.70829204],[0. 0. 0.],2.2296209834660807,1.864343545341718,0.0,0.0,0.0,0.0,0.0,0.0,0.25145806377752655,0.09915795826624814,9.213818322610564,0.0,0.0,30.868369282557133,0.0
walk,[1.46775627 0.02829284 1.76105213],"quaternion(0.841217935085297, 0.172327592968941, 0.503169596195221, -0.0973443686962128)",[1.09202302 0.03612549 1.56445301],[0. 0. 0.],[ 1.61158276 -0.29892856  1.65883934],[0. 0. 0.],[ 5.94739103 -0.88674164  4.98816872],[0. 0. 0.],None,None,None,282.5906,[0. 0. 0.],0.0,[0.23112584 0.00862562 0.26802995],[-0.14947747  0.09012488  0.20123409],[ 0.20596882 -0.04893666  0.28901685],[0. 0. 0.],[0. 0. 0.],[ 1.59251911 -0.78263327 -1.78517015],[0. 0. 0.],2.2926869754597208,1.9082275869484295,0.0,2.3320174174528963,0.0,7.812784265415755,0.0,0.0,0.3540248681354867,0.2663853719049736,0.3582578545861475,0.0,0.0,2.5170348428136586,0.0
walk,[1.51767945 0.03015598 1.8189466 ],"quaternion(0.815760672092438, 0.158627152442932, 0.542004287242889, -0.124913647770882)",[1.12459195 0.03498882 1.58367252],[0. 0. 0.],[ 1.65607202 -0.30949888  1.72126698],[0. 0. 0.],[ 6.29137516 -1.05579042  4.60257196],[0. 0. 0.],None,None,None,282.8066,[0. 0. 0.],0.0,[ 0.16920142 -0.01854688  0.24362952],[0.01677812 0.08711354 0.39929488],[0.15189383 0.03885339 0.28426281],[0. 0. 0.],[0. 0. 0.],[ 1.84132503  2.06475706 -2.42942492],[0. 0. 0.],2.3691405695105785,1.94266567520242,0.0,2.4085522882177894,0.0,7.866369144209413,0.0,0.0,0.29720102781464175,0.4090313856825687,0.3246331302984733,0.0,0.0,3.681820882339106,0.0
walk,[1.55441308 0.02612945 1.87183857],"quaternion(0.729349553585052, 0.128597974777222, 0.65535831451416, -0.148382112383842)",[1.1413995  0.03460778 1.59441364],[0. 0. 0.],[ 1.68904817 -0.30106381  1.78298044],[0. 0. 0.],[ 6.69112682 -0.60753167  4.07514381],[0. 0. 0.],None,None,None,283.0237,[0. 0. 0.],0.0,[9.91571465e-02 7.89778515e-05 1.68958938e-01],[-0.2620592  -0.00691818 -0.25767372],[ 0.06654268 -0.06933554  0.17985831],[0. 0. 0.],[0. 0. 0.],[ 0.79009419 -1.21507395 -1.95330748],[0. 0. 0.],2.433241131235769,1.9611591909939774,0.0,2.4743771733512125,0.0,7.85793038902504,0.0,0.0,0.19590627494949298,0.3675848601625041,0.20392242636031319,0.0,0.0,2.4322959601414285,0.0
walk,[1.57617807 0.02614678 1.90892506],"quaternion(0.727701306343079, 0.165855020284653, 0.639068007469177, -0.185835883021355)",[1.15766871 0.03424006 1.60647225],[0. 0. 0.],[ 1.70365429 -0.31628296  1.82245934],[0. 0. 0.],[ 6.8645525  -0.8742404   3.64639282],[0. 0. 0.],None,None,None,283.2432,[0. 0. 0.],0.0,[0.02509017 0.09632827 0.01302213],[ 0.34123249 -0.02315327  0.22492214],[-0.05031168 -0.05914782 -0.02203192],[0. 0. 0.],[0. 0. 0.],[-0.00350325 -1.35307955 -0.97192926],[0. 0. 0.],2.4756849246217496,1.9804348829111813,0.0,2.5147228262685695,0.0,7.821928015803059,0.0,0.0,0.10039037390220014,0.4093478354974981,0.08071638932548231,0.0,0.0,1.665978098227341,0.0
walk,[1.58187103 0.04800367 1.91187978],"quaternion(0.683343648910522, 0.142153665423393, 0.701611578464508, -0.143440052866936)",[1.17485285 0.03420231 1.61833191],[0. 0. 0.],[ 1.69223857 -0.3297036   1.8174603 ],[0. 0. 0.],[ 6.86375761 -1.18125415  3.42586207],[0. 0. 0.],None,None,None,283.4701,[0. 0. 0.],0.0,[0.08883962 0.00153341 0.16372237],[0.02617924 0.04415442 0.24191795],[ 0.02700863 -0.01915972 -0.08661217],[0. 0. 0.],[11.26460455 -2.95534012 10.2545332 ],[ 0.8266811  -0.30022915 -3.64165284],[ 0.  0. -0.],2.4819155105032142,2.0001117920464195,0.0,2.5051023482859036,0.0,7.76164034505103,0.0,0.0,0.186278940098081,0.24730398511343885,0.09272663728873257,0.0,15.51711320261772,3.746354840816325,0.0
walk,[1.60106039 0.04833488 1.94724381],"quaternion(0.632936716079712, 0.110217899084091, 0.751669049263, -0.149120509624481)",[1.22355294 0.03524607 1.65360892],[ 2.43315458 -0.63835347  2.21497917],[ 1.69807243 -0.3338421   1.79875207],[0. 0. 0.],[ 7.04232073 -1.24610364  2.63926506],[0. 0. 0.],None,MachineObject(Clone) (UnityEngine.GameObject),None,283.6861,[ 1.20960164 -0.67359954  0.56137025],21.793791348643083,[0.02829478 0.00851834 0.29303941],[0.10556403 0.03360021 0.24739244],[-0.0335049   0.0077586   0.17472333],[0. 0. 0.],[-11.66421181   3.06017961 -10.61830859],[ 0.26136894  0.06528337 -4.7891292 ],[-0.  0.  0.],2.521406172979692,2.057363979128695,3.3516964517655548,2.496078833615605,0.0,7.6231735905701346,0.0,1.4939909747586464,0.29452546671123614,0.27106412446077965,0.1780758715715152,0.0,16.06757647059308,4.796700337887583,0.0
walk,[1.60696268 0.05011181 2.00837183],"quaternion(0.585178375244141, 0.0735562071204185, 0.795435428619385, -0.139420956373215)",[1.26799035 0.03644376 1.68905246],[0. 0. 0.],[ 1.69108331 -0.33222365  1.83519936],[0. 0. 0.],[ 7.09684229 -1.23248553  1.64025271],[0. 0. 0.],None,None,None,283.8947,[0. 0. 0.],0.0,[0.07766577 0.01427834 0.46815957],[0.03781198 0.03287722 0.20752267],[ 0.0606229  -0.0101347   0.36253708],[0. 0. 0.],[11.93537078 -1.01703298  8.49553988],[-0.45724276  1.04322212 -4.71072862],[ 0.  0. -0.],2.5726246633176655,2.112350799026583,0.0,2.5175567522768736,0.0,7.387463706418306,0.0,0.0,0.4747728146647314,0.2134861035895796,0.3677104566003746,0.0,14.68542235202633,4.846477837336524,0.0
walk,[1.62267447 0.05300032 2.10308051],"quaternion(0.543313801288605, 0.0405601114034653, 0.827046394348145, -0.138416886329651)",[1.61341953 0.04624521 2.00397253],[ 2.41452551 -0.20574577  1.71864772],[ 1.70334733 -0.3342739   1.90854061],[0. 0. 0.],[ 7.00434208 -1.0214417   0.68727231],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,284.097,[ 0.80110598 -0.25199098 -0.28532481],22.795511226003725,[0.09323043 0.01845841 0.31301204],[ 0.00736948 -0.01981587 -0.11624116],[-0.01167433 -0.03512218  0.50846093],[0. 0. 0.],[0.01664372 0.00405889 0.01218623],[-0.21552338 -0.66578388  0.22686813],[0.01660851 0.0490078  0.00334936],2.656845703006443,2.573162861206382,2.970860941814629,2.579856275186176,0.0,7.111715287674188,0.0,0.8869501034929589,0.3271225497268574,0.11814815042551277,0.5098062116409097,0.0,0.021023609244193203,0.7356545769661433,0.05185388250706481
walk,[1.64169347 0.05676583 2.16693497],"quaternion(0.514076709747314, 0.0620351731777191, 0.843974649906158, -0.139941200613976)",[1.61570489 0.04674818 2.01671839],[ 2.41792083 -0.20491776  1.72113371],[ 1.70096576 -0.34143883  2.01226664],[0. 0. 0.],[ 6.96037531 -1.15726161  0.73355341],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,284.301,[ 0.80221593 -0.25166594 -0.29558468],22.51616637197197,[0.04060071 0.03099847 0.06054461],[0.08355537 0.00575837 0.0717679 ],[-0.06206861  0.00026095  0.16217577],[0. 0. 0.],[-0.01161204  0.0092237  -0.00713517],[-0.26140741 -0.56917552 -0.29323388],[ 0.02679306  0.09068152 -0.00449154],2.719188660226977,2.5845387890847555,2.9750014557568685,2.656893300918371,0.0,7.09395372699578,0.0,0.8912106671512575,0.07921472895493624,0.11029637654097786,0.17364781124221232,0.0,0.016456812250110957,0.6915784224117978,0.0946635112561972
compare_real_to_augmentation,[1.6511575  0.06399158 2.18104792],"quaternion(0.483326703310013, 0.0486937500536442, 0.864942312240601, -0.126090884208679)",[1.61953151 0.04788535 2.03357887],[ 2.41521406 -0.20276771  1.7194705 ],[ 1.68649757 -0.341378    2.05006981],[0. 0. 0.],[ 6.89944124 -1.28993642  0.66520059],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,284.5341,[ 0.79568255 -0.25065306 -0.31410837],22.40171424961669,[ 0.08850283 -0.04715384 -0.01655895],[-0.00291491 -0.00759774 -0.05324367],[ -8.38219468   1.69670976 -10.18921376],[0. 0. 0.],[-0.02208453  0.00538567 -0.01504691],[-34.29145747   6.41121483  -3.30616596],[ 0.02955845  0.11321915 -0.01547104],2.736308831241545,2.6001189121057817,2.9716918605105795,2.676490092138061,0.0,7.050440926450078,0.0,0.8914043674075618,0.10163874210513656,0.053861956995210895,13.302634652775538,0.0,0.027260621550191304,35.04195291476676,0.1180323316492965
compare_real_to_augmentation,[1.66896427 0.05450422 2.17771626],"quaternion(0.475125819444656, 0.0584466941654682, 0.868716835975647, -0.12716343998909)",[1.62419415 0.04920491 2.04967594],[ 2.41077065 -0.20168412  1.71644306],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,284.7353,[ 0.78657651 -0.25088903 -0.33323288],0.0,[ 0.03620353 -0.0534733   0.02018197],[0.06246622 0.00125876 0.03730988],[0. 0. 0.],[ 6.01232298 -1.07521369  7.3383173 ],[-0.0139109   0.00464788 -0.00933056],[21.41959022 -3.9941691  -0.39161254],[ 0.02405127  0.08398621 -0.00646111],2.7442413381901654,2.61564508474339,2.9662549481013696,0.0,0.0,0.0,0.0,0.890332556134011,0.06765649367730867,0.07277114883418088,0.0,9.54751343953472,0.017383189662755334,21.79232874891138,0.08760076054668162
compare_real_to_augmentation,[1.680372   0.03765479 2.18407559],"quaternion(0.477355062961578, 0.0481027662754059, 0.870482265949249, -0.109904639422894)",[1.63191605 0.04885326 2.06818891],[ 2.40638733 -0.20021957  1.713503  ],[0. 0. 0.],[ 1.89448297 -0.33879983  2.31230378],[0. 0. 0.],[ 6.74931288 -1.25856268 -0.12339711],None,Quad (UnityEngine.GameObject),None,285.0504,[ 0.77447128 -0.24907283 -0.3546859 ],23.35529449652363,[ 0.14091184 -0.26214246  0.07753986],[0.09692894 0.00798071 0.10563353],[0. 0. 0.],[-7.12747543  1.27464196 -8.69941227],[0.01154061 0.00529176 0.00892948],[-25.39244875   4.73499881   0.46424798],[0.03155128 0.07414128 0.01682891],2.755948863930513,2.6349462939474133,2.9608918244696327,0.0,3.0084214847976716,0.0,6.8667627887826175,0.8874937357393318,0.30755039045804455,0.14358744148959343,0.0,11.318365255072116,0.015521728575130055,25.834322004453544,0.08231418268836341
compare_real_to_augmentation,[ 1.71782637 -0.03202268  2.20468569],"quaternion(0.473375707864761, 0.0234569739550352, 0.876168131828308, -0.0877193212509155)",[1.64303637 0.04313293 2.0868628 ],[ 2.40945482 -0.19881302  1.71587646],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,285.3162,[ 0.76641846 -0.24194595 -0.37098634],0.0,[ 0.1165882  -0.5237027   0.01392701],[0.22019114 0.00515643 0.11038521],[0. 0. 0.],[0. 0. 0.],[ 0.01670914 -0.00252554  0.01156791],[0. 0. 0.],[0.0554845  0.09681149 0.05148759],2.79510140424346,2.6563932887662456,2.9646637558912743,0.0,0.0,0.0,0.0,0.8851926125554227,0.5367040936836721,0.24636481669601398,0.0,0.0,0.020479019786386,0.0,0.12289005771199618
compare_real_to_augmentation,[ 1.74164534 -0.13901514  2.20753098],"quaternion(0.467493236064911, 0.00359692028723657, 0.882663011550903, -0.0484068319201469)",[1.65630496 0.02882089 2.10454679],[ 2.4128685  -0.19932899  1.71823978],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,285.5205,[ 0.75656354 -0.22814988 -0.386307  ],0.0,[ 0.02266718 -0.49735225  0.05289191],[0.2362109  0.0027081  0.06693211],[0. 0. 0.],[0. 0. 0.],[0.00750529 0.00040417 0.00537748],[0. 0. 0.],[0.08592982 0.09340765 0.11312357],2.8152880301427636,2.678300565814398,2.968840581613291,0.0,0.0,0.0,0.0,0.8795873245739908,0.5006701636427212,0.24552562031030198,0.0,0.0,0.009241752370344013,0.0,0.17001724434859264
compare_real_to_augmentation,[ 1.74660945 -0.24793528  2.2191143 ],"quaternion(0.446420192718506, -0.00948367640376091, 0.894769072532654, -0.00273375655524433)",[1.67047834e+00 1.30237080e-04 2.11997008e+00],[ 2.41451216 -0.19924048  1.71941745],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,285.7395,[ 0.74403381 -0.19937071 -0.40055263],0.0,[-0.09340094 -0.33607727  0.1774816 ],[0.19229504 0.00218824 0.04912805],[0. 0. 0.],[0. 0. 0.],[-0.03467334  0.01189971 -0.02321736],[0. 0. 0.],[0.12385806 0.13743098 0.16166383],2.834887081393014,2.6990315056389655,2.970852083610982,0.0,0.0,0.0,0.0,0.8682035513218631,0.3913711579953969,0.19848358912694644,0.0,0.0,0.043392270828390464,0.0,0.24568940978506135
compare_real_to_augmentation,[ 1.72469759 -0.32677901  2.26075149],"quaternion(0.431277126073837, -0.0199471991509199, 0.901200890541077, 0.0379356630146503)",[ 1.6819824  -0.04006241  2.13601851],[ 2.40637779 -0.1964488   1.71397066],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,285.9741,[ 0.72439539 -0.1563864  -0.42204785],0.0,[-0.12647098 -0.29367828  0.24483342],[ 0.20752625  0.00573599 -0.02714373],[0. 0. 0.],[0. 0. 0.],[-0.01023983 -0.00500422 -0.00786299],[0. 0. 0.],[0.13470815 0.1192387  0.18702772],2.862230524815903,2.7190522022309493,2.9609021664121298,0.0,0.0,0.0,0.0,0.8528363168559593,0.4027222923378422,0.20937246652604213,0.0,0.0,0.013846400149103738,0.0,0.25950630351358583
compare_real_to_augmentation,[ 1.69596338 -0.39350271  2.31637764],"quaternion(0.456826478242874, -0.0141185633838177, 0.885904729366302, 0.0792658776044846)",[ 1.68818092 -0.08553266  2.15635633],[ 2.4040513  -0.19758576  1.71218419],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,286.2013,[ 0.71587038 -0.1120531  -0.44417214],0.0,[-0.0891668   0.00048833 -0.13501315],[ 0.15006042 -0.00421567  0.07384408],[0. 0. 0.],[0. 0. 0.],[-0.01192814 -0.00614394 -0.00913371],[0. 0. 0.],[0.13405081 0.1146799  0.18711836],2.897713158700664,2.7399166607824146,2.958052992735037,0.0,0.0,0.0,0.0,0.8498912830733553,0.16180082679336938,0.1672986831936115,0.0,0.0,0.016231244904555048,0.0,0.2571660518723901
compare_real_to_augmentation,[ 1.6753391  -0.39338976  2.2851491 ],"quaternion(0.430961817502975, -0.0297351237386465, 0.894958972930908, 0.111517578363419)",[ 1.68980968 -0.13151968  2.17841363],[ 2.40129232 -0.19900686  1.71007156],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,286.4326,[ 0.71148264 -0.06748718 -0.46834207],0.0,[ 0.04827402 -0.17061898 -0.08918991],[-0.14709399 -0.00028976 -0.03689587],[0. 0. 0.],[0. 0. 0.],[ 0.00700486 -0.01081485  0.00369304],[0. 0. 0.],[0.1082193  0.05346627 0.15669715],2.8606682805144508,2.7601159614915587,2.954683283737259,0.0,0.0,0.0,0.0,0.8544626164629554,0.19848440130178333,0.15165102063358116,0.0,0.0,0.013404012311701297,0.0,0.19779801859892301
